,Company_Name,Exchange:Ticker,Industry,Rating,Mean_TEV_BV,LOG_Mean_TEV_BV,TEV_BV_SD,Hi-TEV_BV,Lo-TEV_BV,EBITDA_Mean,EBITDA_SD,LOG_EBITDA_SD,EBITDA_SD_TEV,LOG_EBITDA_SD_TEV,Hi-EBITDA_SD,Lo-EBITDA_SD,EL_2013,EL_2014,EL_2015,EL_2016,EL_2017,EL_2018,EL_2019,EL_2020,EL_2021,EL_2022,Mean_EL,EL_SD,LM_2013,LM_2014,LM_2015,LM_2016,LM_2017,LM_2018,LM_2019,LM_2020,LM_2021,LM_2022,Mean_LM,LM_SD,BL_2013,BL_2014,BL_2015,BL_2016,BL_2017,BL_2018,BL_2019,BL_2020,BL_2021,BL_2022,Mean_BL,BL_SD,TEV_BV_2013,TEV_BV_2014,TEV_BV_2015,TEV_BV_2016,TEV_BV_2017,TEV_BV_2018,TEV_BV_2019,TEV_BV_2020,TEV_BV_2021,TEV_BV_2022
261,"Toll Brothers, Inc. (NYSE:TOL)",NYSE:TOL,Consumer,BB+,0.953716594,-0.047388723,0.196720305,0,1,642.56,320.4752797,5.769805143,0.037114942,-3.29373563,1,0,0.133313585,0.203595865,0.293470008,0.358164862,0.343941583,0.268618019,0.311795177,0.35842718,0.257017494,0.242188334,0.277053211,0.072185407,7.377761939,5.221530803,5.408746356,5.227845788,6.182014955,3.470653378,2.697255575,4.153349094,3.270348487,1.600753,4.461025937,1.742251711,0.167464812,0.245800073,0.331344883,0.310780427,0.322662476,0.265447,0.2455928,0.243376031,0.245090686,0.176877941,0.255443713,0.055575064,1.25617214,1.207294031,1.12905876,0.867702167,0.938131624,0.988195062,0.787673506,0.679011092,0.953595344,0.73033221
262,TopBuild Corp. (NYSE:BLD),NYSE:BLD,Consumer,BB+,1.616761637,0.480425159,0.516539715,1,0,284.8625,196.6180048,5.281262785,0.046956437,-3.058534982,1,0,NA,NA,NA,0.055786268,0.021374928,0.058108193,0.186242681,0.149091419,0.06611476,0.196503826,0.104746011,0.070761304,NA,NA,-0.042368046,0.692439863,0.311797753,0.944954128,2.172075727,1.783216783,1.040125532,2.358496333,1.157592259,0.869598149,NA,-0.002058623,-0.00201165,0.049080502,0.026270635,0.105973135,0.261764107,0.244815668,0.164813697,0.362428085,0.134563951,0.131502543,NA,NA,NA,0.879795396,1.229039702,1.823721063,1.405500102,1.642050691,2.492842681,1.844381825
263,Toshiba Corporation (TSE:6502),TSE:6502,Industrials,BB+,0.530208725,-0.634484529,0.133450896,0,1,2253.61,1666.06665,7.418220828,0.071572155,-2.637049174,1,0,0.270004849,0.279629014,0.321076282,0.232852506,0.298941491,0.064778231,-0.772784271,-0.008481301,-0.003241439,0.070363086,0.075313845,0.324461038,2.062487879,1.897571989,3.168941866,8.933249896,3.290774208,1.08072316,-9.499212421,-0.13317757,-0.040888941,0.709434987,1.146990505,4.561905182,0.164036483,0.158039972,0.180277379,0.088563068,0.154072956,0.034604335,-0.217706002,-0.003806768,-0.002214738,0.05095355,0.060682023,0.120347816,0.607531617,0.565177303,0.561478344,0.380339768,0.515395021,0.534196973,0.281716399,0.448842386,0.683257718,0.724151723
264,TransAlta Corporation (TSX:TA),TSX:TA,Utilities,BB+,0.823570646,-0.194105946,0.099305106,0,1,712.5,134.3713015,4.900606875,0.02018369,-3.902880426,0,1,0.468681711,0.477735991,0.48492821,0.526127192,0.504856966,0.502395365,0.40364651,0.454903959,0.38894984,0.364618103,0.457684385,0.054250007,5.084300919,4.751201782,4.748800877,5.188523261,4.446473273,4.124390244,4.047619048,4.015489674,4.394876033,2.456349206,4.325802432,0.775165525,0.440916719,0.447318166,0.408107503,0.405688357,0.368860169,0.329292634,0.337081904,0.328881674,0.347591346,0.331129552,0.374486803,0.047114014,0.940759387,0.936329216,0.841583342,0.771084185,0.730623114,0.655445207,0.835091833,0.72296947,0.893666253,0.908154448
265,Transcontinental Inc. (TSX:TCL.A),TSX:TCL.A,Materials,BBB-,0.814230534,-0.205511741,0.199194544,0,1,339.52,48.70655443,3.885813609,0.028526238,-3.556930986,1,0,0.343330414,0.207461881,0.251963435,0.188320023,0.154456311,0.040151206,0.544026104,0.599451028,0.309785608,0.392550911,0.303149692,0.173751739,1.290101453,1.008858268,1.346868548,0.954463318,0.815902342,0.221159257,2.480430304,2.384553928,2.007427785,2.260802469,1.477056767,0.766266492,0.220395353,0.173307783,0.217758985,0.164702214,0.160667879,0.04733514,0.375567493,0.309217115,0.266566815,0.251372684,0.218689146,0.090598694,0.641933671,0.835371696,0.864248359,0.874586841,1.040215696,1.178922011,0.690348293,0.515833823,0.860488054,0.640356898
266,TransUnion (NYSE:TRU),NYSE:TRU,Industrials,BB+,2.395432855,0.873563947,0.57671231,1,0,638.22,330.6428311,5.801038733,0.020472063,-3.888694091,0,1,NA,NA,NA,0.243776824,0.213796594,0.155268878,0.237068779,0.185530162,0.13068239,0.227055468,0.199025585,0.043246162,NA,7.782879819,7.117824016,4.140109334,3.475798645,3.153699414,4.535684794,3.451581125,3.558742857,4.509042197,4.636151356,1.674850928,0.577007399,0.611223649,0.608534442,0.460250293,0.450577261,0.452183257,0.546166084,0.492563122,0.425884895,0.372963989,0.499735439,0.081790222,NA,NA,NA,1.887998559,2.107504392,2.912259451,2.303829654,2.654895125,3.258931014,1.642611793
267,Travis Perkins plc (LSE:TPK),LSE:TPK,Industrials,BB+,0.812191197,-0.208019502,0.161598794,0,1,427.65,215.5163889,5.373036957,0.037143845,-3.292957201,1,0,0.125422783,0.086048317,0.072122857,0.095185484,0.089368229,0.102939209,0.100336161,0.440822178,0.270489479,0.21505687,0.159779157,0.117611458,1.1993998,0.867529731,0.916601348,1.403801964,1.950209205,0.842797152,6.074123989,5.634697763,18.11585945,1.607184923,3.861220532,5.373159393,0.101618781,0.078286739,0.079448332,0.094303877,0.076619598,0.066419178,0.069099272,0.277599306,0.229823018,0.137411883,0.121062998,0.073723773,0.810209905,0.909799766,1.1015694,0.990738012,0.857347164,0.645227201,0.688677654,0.629730807,0.849656037,0.638956026
268,Trimble Inc. (NasdaqGS:TRMB),NasdaqGS:TRMB,IT,BBB-,2.256807808,0.813951341,0.419478161,1,0,528.9,146.6310411,4.987919507,0.013090316,-4.335882577,0,1,0.095657694,0.06236162,0.086245375,0.09156285,0.031552508,0.039669578,0.14924753,0.153752695,0.069581505,0.064365933,0.084399729,0.040956285,1.905894258,1.27042195,1.346938776,1.666304643,0.720403643,0.825657895,2.936559843,2.806058713,2.072631279,1.417097466,1.696796846,0.748927524,0.217174483,0.16515348,0.152337976,0.166734589,0.079672274,0.087227487,0.310920296,0.270604003,0.211214355,0.158304693,0.181934364,0.073008923,2.27032948,2.648319282,1.766332114,1.820985139,2.52506941,2.198850868,2.083252545,1.759995181,3.035495645,2.45944842
269,"Trinity Industries, Inc. (NYSE:TRN)",NYSE:TRN,Industrials,BB+,0.889673322,-0.116900938,0.164430114,0,1,821.48,385.6485268,5.954926402,0.052170643,-2.953235328,1,0,0.42883289,0.267397176,0.317310791,0.426463039,0.341541578,0.268210843,0.517737899,0.64287248,0.597743243,0.688850127,0.449696007,0.155430414,3.20113852,2.177185768,1.799016163,1.642609985,2.444444444,4.791321852,6.919871222,7.422218779,10.95966863,11.88425926,5.324173462,3.810946215,0.379390995,0.333005169,0.294411924,0.261774272,0.247597339,0.224473971,0.484266259,0.550520606,0.577719552,0.623368424,0.397652851,0.149214255,0.884705918,1.245357836,0.927834577,0.613826399,0.72494055,0.836931008,0.935350223,0.856344956,0.966501184,0.904940565
270,Triton International Limited (NYSE:TRTN),NYSE:TRTN,Industrials,BBB-,1.014966586,0.014855691,0.063035443,0,1,1082.85,394.4817396,5.977572852,0.038433778,-3.258818559,1,0,NA,NA,NA,NA,0.721304468,0.687748079,0.767237841,0.720195443,0.60142633,0.634987717,0.688816646,0.061197605,NA,NA,6.071350165,5.353599724,7.71995549,5.601322861,5.496949202,5.356858928,5.085747939,5.151562879,5.729668398,0.860055981,NA,0.643878433,0.676547338,0.667160335,0.716569501,0.707358837,0.728091529,0.684815299,0.666841699,0.672598428,0.684873489,0.027197261,NA,NA,NA,NA,0.993435549,1.02851445,0.948977605,0.950874246,1.108767053,1.059230611
271,"Twitter, Inc. (NYSE:TWTR)",NYSE:TWTR,Communication,BB+,2.665346418,0.980334037,1.1514143,1,0,194.68,462.1297937,6.13584579,0.020968442,-3.864736712,0,1,NA,-0.128509494,-0.092298952,-0.234120995,-0.193295438,-0.115932113,-0.135695338,-0.152216973,-0.069745028,-0.02950098,NA,0.061934385,13.0361991,3.22674695,6.010143198,28.32934132,-25.00479042,-5.607994842,-4.347831505,-5.38681672,-6.196765499,-1.550045746,0.250818583,13.9992532,-0.346440596,-0.604955142,-0.36083896,-0.293741463,-0.303897881,-0.352026981,-0.343288135,-0.26375616,-0.223385728,-0.060251076,-0.315258212,0.135738948,NA,4.707474303,3.909458903,1.25465665,1.572193759,3.036492411,2.529844725,1.732764457,3.202891076,2.042341477
272,Ultrapar Participações S.A. (BOVESPA:UGPA3),BOVESPA:UGPA3,Energy,BB+,1.528436389,0.424245245,0.644933888,1,0,926.97,354.9891205,5.872087143,0.03278031,-3.417927254,1,0,0.097875766,0.098010947,0.108401388,0.111007956,0.12237585,0.22794186,0.273797532,0.463562193,0.347425636,0.402703325,0.225310245,0.139552956,1.290438475,1.154360353,1.468008354,1.196751536,1.41032413,1.929433368,2.808705761,4.776135352,6.08004386,5.353005464,2.746720665,1.919893602,0.212296657,0.216646479,0.210997408,0.260685804,0.237368499,0.258423808,0.276011322,0.345557159,0.317751386,0.34978219,0.268552071,0.053033119,2.169042086,2.210431447,1.946445627,2.348352426,1.93966783,1.133726854,1.008085501,0.745438615,0.914588198,0.868585303
273,"United Rentals, Inc. (NYSE:URI)",NYSE:URI,Industrials,BB+,1.367395084,0.312907531,0.234874179,1,0,2016,549.7306411,6.309428415,0.026852163,-3.617408898,0,1,0.589099468,0.423392464,0.433815845,0.588716814,0.45524278,0.40575776,0.543358666,0.570200681,0.309293658,0.348207056,0.466708519,0.101147935,6.316797215,4.876655052,4.409039548,4.492402926,4.378220141,4.400968523,4.753858652,4.576675502,4.512378426,3.584918713,4.63019147,0.684262976,0.658262289,0.623096786,0.643416605,0.660680295,0.623790457,0.604657352,0.645453041,0.637163943,0.571244683,0.51074315,0.61785086,0.046112172,1.117404317,1.471676609,1.483156072,1.122237855,1.370236904,1.490192947,1.187894998,1.11743806,1.846933065,1.466780012
274,Univar Solutions Inc. (NYSE:UNVR),NYSE:UNVR,Industrials,BB+,1.106770902,0.101446678,0.181465394,0,1,607.53,153.7000618,5.035003053,0.02354845,-3.748695269,0,1,NA,NA,NA,0.532199075,0.372493038,0.37670138,0.327759295,0.501796735,0.344071501,0.29772457,0.393249371,0.089094156,8.375398633,5.407473047,7.214482487,5.322754169,5.457449001,3.935149157,3.892219719,4.144862075,4.130870801,2.212471132,5.009313022,1.776197359,0.563019677,0.588933569,0.604248727,0.52891811,0.491382029,0.423395608,0.426029892,0.395608795,0.388906373,0.325090737,0.473553352,0.095357286,NA,NA,NA,0.993835079,1.319171042,1.123955553,1.299825506,0.788384554,1.130306845,1.091917731
275,"Universal Health Services, Inc. (NYSE:UHS)",NYSE:UHS,Health Care,BB+,1.393288146,0.331666526,0.239053298,1,0,1651.49,203.2139674,5.314259451,0.014040339,-4.265820747,0,1,0.356361734,0.268903883,0.203146216,0.20173646,0.268942821,0.265289859,0.253523147,0.326492666,0.175900261,0.323322493,0.264361954,0.059118783,2.957307449,2.379817699,2.112506507,1.99497725,2.409774436,2.316318774,2.294360547,2.493047815,1.534197748,2.367535027,2.285984325,0.365951166,0.456967613,0.398931627,0.361751203,0.351113838,0.39760414,0.368116858,0.345248768,0.3641833,0.22036967,0.339412686,0.36036997,0.060216804,1.282313921,1.483547289,1.780743002,1.740458015,1.478396557,1.387602446,1.361803737,1.115440981,1.252810364,1.049765151
276,Vale S.A. (BOVESPA:VALE3),BOVESPA:VALE3,Materials,BBB-,0.80264016,-0.219848785,0.208863303,0,1,17272.21,8667.777577,9.067367702,0.107095527,-2.234034064,1,0,0.252062344,0.288062818,0.451684245,0.539529413,0.395017363,0.217887758,0.171761129,0.199742336,0.058567078,0.064342001,0.263865649,0.158415111,1.417929985,1.310617959,3.740229946,4.187683824,1.848360599,1.398213115,0.88343396,0.873080157,0.236977629,0.169248838,1.606577601,1.351637269,0.204571347,0.218774098,0.242289686,0.313389667,0.270040611,0.200196479,0.155159893,0.123065749,0.069322298,0.066435819,0.186324565,0.082259829,0.811590275,0.75946663,0.536413851,0.580857427,0.683617067,0.918805537,0.903346955,0.616122505,1.183639355,1.032541998
277,Valeo SE (ENXTPA:FR),ENXTPA:FR,Consumer,BB+,0.752452908,-0.284416865,0.294678942,0,1,1677.6,566.6672843,6.339772331,0.046572242,-3.066750589,1,0,0.162375644,0.041231036,0.028406391,0.003834343,0.03222689,0.122324833,0.271264368,0.376766985,0.315139294,0.420801172,0.177437095,0.157047162,0.755817561,0.293970839,0.249054427,0.027952355,0.298783282,0.945379723,1.18746406,1.711699631,6.57620941,3.203265174,1.524959646,2.008202846,0.082851507,0.036634774,0.03203516,0.003758642,0.038643876,0.107854714,0.136693539,0.168401314,0.172175377,0.185029224,0.096407813,0.066959758,0.510245902,0.888524214,1.12774484,0.980257069,1.199119007,0.881707427,0.503912622,0.446964093,0.546346901,0.439707008
278,VAT Group AG (SWX:VACN),SWX:VACN,Industrials,BB+,4.709383167,1.549556937,2.634330037,1,0,197.4857143,66.02233028,4.189993022,0.011460983,-4.468806786,0,1,NA,NA,NA,NA,0.03302596,0.033233445,0.043802015,0.028038263,0.015982213,0.01052391,0.027434301,0.012249695,NA,NA,NA,5.129084967,0.892349357,0.688608777,0.720115218,0.980895916,0.667893284,0.272925764,1.335981898,1.687470555,NA,NA,NA,0.70349619,0.15154651,0.145034415,0.152439024,0.148262471,0.129886394,0.07490797,0.215081854,0.217097476,NA,NA,NA,0,4.58870875,4.364110128,3.480182927,5.287862193,8.126934431,7.117883743
279,Ventia Services Group Limited (ASX:VNT),ASX:VNT,Industrials,BBB-,0.265181823,-1.327339564,0.530363646,0,1,134.9,9.899494937,2.292483739,0.004786758,-5.341901851,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.248150476,0.248150476,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.049257232,3.616631431,4.832944331,1.7201262,NA,NA,NA,NA,NA,NA,0.446793328,0.45514895,0.337388802,0.263219983,0.375637766,0.092169922,NA,NA,NA,NA,NA,NA,0,0,0,1.060727291
280,Viatris Inc. (NasdaqGS:VTRS),NasdaqGS:VTRS,Health Care,BBB-,1.181587949,0.166859253,0.642395926,1,0,3272.31,1150.453736,7.047911697,0.037610933,-3.280460511,1,0,0.298932943,0.295741417,0.193117513,0.213547753,0.404493558,0.407562256,0.569931024,0.60861473,0.600700433,0.630170418,0.422281204,0.169776915,2.822532825,4.065995526,3.871494665,2.029158293,3.792718421,4.018878041,3.874203083,3.601048798,6.205974416,4.001915165,3.828391923,1.058387529,0.44680227,0.499091194,0.51835277,0.267517525,0.412777672,0.397754027,0.408405097,0.395469597,0.409070232,0.411496131,0.416673652,0.06771042,1.494657179,1.687593169,2.684131349,1.25272929,1.020480214,0.975934403,0.716586884,0.649786438,0.680988741,0.652991824
281,Viavi Solutions Inc. (NasdaqGS:VIAV),NasdaqGS:VIAV,IT,BB+,1.360719517,0.308013617,0.431460273,1,0,152.82,64.11601984,4.160694252,0.024547185,-3.707158096,0,1,-0.147230103,-0.205521751,-0.100956886,-0.177904697,-0.170904023,-0.205448208,0.028183826,0.03034879,0.030553706,-0.004943648,NA,0.102471607,-2.407814408,-3.023380094,-2.563239308,-4.124505929,-3.739221872,-4.630455868,0.466086957,0.413447065,0.518245004,-0.066141732,NA,2.052239515,-0.210965499,-0.263875933,-0.119775501,-0.094102264,-0.211906323,-0.226202322,0.039668443,0.045396948,0.067162078,-0.00856531,-0.098316568,0.126915211,1.432896496,1.283931903,1.186402483,0.528947606,1.239914189,1.101018716,1.407489639,1.49584045,2.198164724,1.732588967
282,"Vishay Intertechnology, Inc. (NYSE:VSH)",NYSE:VSH,IT,BB+,0.593827393,-0.521166585,0.193425067,0,1,446.98,119.4077124,4.782543792,0.062444547,-2.773476358,1,0,-0.411220081,-0.571812763,-0.496703132,-0.556373171,-0.453150785,-0.426423795,-0.127728069,-0.096850357,-0.085718735,-0.135296679,NA,0.200291022,-1.760422783,-2.114216608,-1.625153224,-1.885894495,-1.94848883,-1.776560999,-0.424681253,-0.537473795,-0.666343826,-0.510530246,NA,0.694242705,-0.198786593,-0.243026165,-0.20246167,-0.208626705,-0.240886347,-0.267092227,-0.086858541,-0.065720328,-0.08724045,-0.096463748,-0.169716278,0.076884991,0.483406823,0.42501004,0.407611019,0.374976213,0.531580999,0.626353947,0.680027043,0.678576006,1.017752417,0.712979426
283,Vivo Energy plc (LSE:VVO),LSE:VVO,Consumer,BB+,0.532792743,-0.629622781,0.433557369,0,1,346.8,33.84080377,3.521667287,0.0148288,-4.211184064,0,1,NA,NA,NA,NA,NA,0.115863682,0.147625458,0.152002338,0.138876445,0.081441066,0.127161798,0.029116488,NA,NA,NA,NA,NA,1.113981763,0.969512195,0.545931759,0.996784566,0.527272727,0.830696602,0.273981079,NA,NA,NA,0.044612667,-0.004712091,0.139417225,0.112486735,0.061978546,0.094859241,0.054850041,0.07192748,0.0478472,NA,NA,NA,0,0,1.203286671,0.761973824,0.407747318,0.683047736,0.67349365
284,"VMware, Inc. (NYSE:VMW)",NYSE:VMW,IT,BBB-,2.341031771,0.85059176,0.903670089,1,0,1942.59,641.1555063,6.463272027,0.013748317,-4.286838873,0,1,-0.21631282,-0.153020613,-0.191666163,-0.347425411,-0.209452153,-0.15494049,0.00836342,0.062438449,0.019277788,0.166764896,NA,0.157921983,-5.087984358,-4.54842131,-4.145116919,-4.211650485,-3.764289603,-3.884293194,0.310143627,1.646309315,0.477166487,3.337056505,NA,3.081080272,-0.464427679,-0.366390641,-0.382763877,-0.390975185,-0.421723486,-0.349853815,0.039276985,0.142503993,0.045733388,0.354233505,-0.179438681,0.293824197,2.147018739,2.394387487,1.997034167,1.125349997,2.013459779,2.257988305,4.696282612,2.282311554,2.372335953,2.124149114
285,Vontier Corporation (NYSE:VNT),NYSE:VNT,IT,BBB-,0.77252291,-0.258093613,1.098473008,0,1,641.75,51.61424222,3.943797646,0.007479729,-4.895558751,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.203292899,0.313595258,0.258444079,0.077995546,NA,NA,NA,NA,NA,NA,0.42081369,0.124627217,2.214328808,2.972198214,1.432991982,1.380334055,NA,NA,NA,NA,NA,0.071099248,0.080634368,0.028067447,0.477741621,0.474343648,0.226377266,0.228774127,NA,NA,NA,NA,NA,0,0,0,2.350016271,1.51259828
286,"Warner Bros. Discovery, Inc. (NasdaqGS:WBD)",NasdaqGS:WBD,Communication,BBB-,1.518314075,0.417600558,0.454059624,1,0,3124.3,976.3102933,6.883780459,0.030077076,-3.503992008,1,0,0.13083164,0.192194864,0.23758574,0.308281532,0.33837058,0.204030255,0.434301304,0.500153556,0.415967268,0.215077626,0.297679436,0.121833744,1.98790932,2.53271028,2.597479323,2.957665434,3.023905997,2.745201355,3.49129678,3.247151621,3.758293839,2.996362692,2.933797664,0.506145337,0.305181748,0.3980239,0.412961803,0.453605648,0.476199592,0.323387276,0.49296467,0.439306358,0.418752017,0.334998693,0.40553817,0.065123286,2.332629544,2.070939315,1.738159048,1.471400656,1.407331547,1.584996675,1.135075269,0.878342967,1.006694634,1.557571092
287,Warner Music Group Corp. (NasdaqGS:WMG),NasdaqGS:WMG,Communication,BB+,0.579038376,-0.546386523,1.233490092,0,1,537,176.1937065,5.171583995,0.009004498,-4.710031089,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.139610978,0.176067191,0.157839084,0.025778435,4.22172949,6.614634146,6.384444444,5.67768595,4.521495327,4.489626556,3.519083969,4.698412698,7.245049505,3.215075377,5.058723746,1.356217225,0.360742706,0.43378119,0.482532751,0.488880982,0.453420806,0.378454005,0.43132485,0.393551604,0.456630265,0.443627791,0.432294695,0.042707697,0,0,0,0,0,0,0,0,3.270733229,2.519650534
288,West Fraser Timber Co. Ltd. (TSX:WFG),TSX:WFG,Materials,BBB-,1.359801225,0.307338531,0.455891667,1,0,1110.5,1483.81376,7.302370917,0.301307677,-1.199623353,1,0,0.057248278,0.035623932,0.072505633,0.132189644,0.071483373,0.049441446,0.124820495,0.28813007,0.006354841,-0.134294052,0.070350366,0.106465726,0.51799687,0.327810403,0.79716282,1.409378118,0.473122045,0.332194423,0.545911318,8.262720665,0.028182702,-0.206226453,1.248825291,2.502222185,0.07521018,0.053494421,0.128353731,0.161761899,0.100817134,0.083680382,0.123778873,0.221089191,0.01388224,-0.099683696,0.086238436,0.087105833,1.31375445,1.501642823,1.770258753,1.223710829,1.410357822,1.692514854,0.991655037,0.767324257,2.184514122,0.742279306
289,Western Digital Corporation (NasdaqGS:WDC),NasdaqGS:WDC,IT,BB+,0.932082707,-0.070333727,0.266584706,0,1,3216.7,1206.60516,7.095566042,0.056807912,-2.868079671,1,0,-0.080680142,-0.134170044,-0.137349822,-0.422796965,0.25788686,0.211406066,0.324318603,0.362899737,0.230303198,0.241236464,0.085305396,0.260058659,-0.264614589,-0.740717432,-0.878647215,-1.246575342,2.447727273,1.177267987,1.792861322,5.151734104,3.233009709,1.50013224,1.217217806,2.053810972,-0.072011826,-0.167711599,-0.170978773,-0.179960448,0.262187329,0.226858674,0.209611767,0.270383011,0.259527706,0.21705189,0.085495773,0.203730319,0.892559482,1.249992875,1.244841603,0.425642716,1.016675796,1.073094441,0.646314349,0.745062571,1.126895799,0.899747436
290,Westinghouse Air Brake Technologies Corporation (NYSE:WAB),NYSE:WAB,Industrials,BBB-,1.839802228,0.609658081,0.749207674,1,0,831.03,397.9113275,5.986229185,0.032409589,-3.429300929,1,0,0.019397615,0.022129139,0.009542023,0.061994361,0.156870361,0.147982428,0.196852523,0.250875582,0.187045554,0.193271402,0.124596099,0.088251469,0.237637055,0.332541568,0.154482088,0.705714714,2.680358744,2.754205922,4.344251426,2.626227257,2.893251729,2.68431912,1.941298962,1.457493078,0.045162662,0.059532247,0.028845572,0.145688187,0.227062756,0.248799392,0.378763354,0.201914042,0.197247209,0.211498862,0.174451428,0.107824797,2.328258558,2.690219702,3.023003814,2.350023223,1.447454794,1.681276596,1.924097026,0.804837364,1.054541021,1.094310177
291,"Wyndham Hotels & Resorts, Inc. (NYSE:WH)",NYSE:WH,Consumer,BB+,0.988681323,-0.011383221,0.933283519,0,1,473.6,132.1128306,4.883656334,0.02093865,-3.866158548,0,1,NA,NA,NA,NA,NA,1,0.247590169,0.318871521,0.243528156,0.224628499,0.406923669,0.333470202,NA,NA,NA,NA,NA,0.32987013,3.469785575,3.67486819,7.5,3.201970443,3.635298868,2.553356021,NA,NA,NA,0.029096478,0.073625819,0.059429106,0.357717042,0.461283918,0.471576227,0.456781448,0.272787148,0.208441499,NA,NA,NA,0,0,0.059429106,1.444795016,1.446613722,1.936434109,2.033497306
